-,repair_cost-,repair_time-parallel,repair_time-sequential
7750,795678.0300818016,195.42232270749756,589.8592990222622
7751,1480418.6535089624,410.65372685107957,1028.6198127353944
7752,21600000.0,12500.0,12500.0
7753,1034872.8392769307,307.6047403001136,744.2501412070981
7754,2346583.3899599877,638.823487643466,1693.768397989803
7755,640409.8365955059,191.86898382899517,464.65555594530326
7756,280318.61031517416,100.66988041843949,240.99575360643078
7757,1999415.4083558933,519.4271846057025,1415.4337403422398
7758,21600000.0,12500.0,12500.0
7759,323387.6062413188,137.13507969083838,269.75767343361775
7760,21600000.0,12500.0,12500.0
7761,680908.9700614932,267.52563516438806,537.3790526971529
7762,21600000.0,12500.0,12500.0
7763,21600000.0,12500.0,12500.0
7764,2789695.4095569523,736.3810381006698,2039.8633123363973
7765,499207.79623286135,166.65123233188814,378.1380538195322
7766,3278965.4184118696,831.1397297405441,2439.732823926934
7767,127667.6687768554,58.44389159966399,112.4716505875817
7768,21600000.0,12500.0,12500.0
7769,1384488.3379860728,394.4831685032579,983.7216746932631
7770,2264346.7980333823,597.3748697917632,1636.477044560023
7771,2603356.912401586,690.6413053515565,1886.7249219949472
7772,585248.6281692049,193.83059307186872,446.39578619866836
7773,21600000.0,12500.0,12500.0
7774,1256580.2967838491,342.8806486261084,892.9898325432349
7775,2171242.8239996694,538.173568161652,1569.7483887148849
7776,689237.607410205,231.26080915159994,523.726170709006
7777,21600000.0,12500.0,12500.0
7778,21600000.0,12500.0,12500.0
7779,2804012.7796469377,765.2161284096403,2054.244556163297
7780,1878891.8884985105,589.1530128425471,1348.8443528829612
7781,427110.1932171841,218.44291869427818,354.1622755189164
7782,3103871.380740862,783.239153741664,2295.6071074155407
7783,2172129.737768422,652.8838723723297,1559.827776806551
7784,3174510.197378258,780.911422142668,2354.5380413375224
7785,2044564.403097767,606.3766803326464,1441.4651863189517
7786,1528168.059081795,428.64960425425926,1078.610722533524
7787,1077883.1250122085,279.78524254431557,777.8294396480999
7788,21600000.0,12500.0,12500.0
7789,1123855.4578189556,352.4246062787299,792.5162267422414
7790,1599811.5229508767,421.44291992749925,1139.7042283148953
7791,1395118.2148221696,404.9695523065758,1004.705167024593
7792,1248994.890140016,298.4894276283246,871.6491080873769
7793,3091358.091103181,889.0637513329957,2286.44057387528
7794,2185510.690886429,575.5745852419913,1545.7198609498728
7795,2371684.7024292457,643.6835428277797,1703.6983518437394
7796,208545.76258784876,83.53819230018169,178.29122145367916
7797,505274.2429983547,219.61223523512822,395.0860792646801
7798,1822557.00886318,572.713067107769,1316.2801818299133
7799,747135.9303379696,178.75230938522566,504.65202471316513
7800,21600000.0,12500.0,12500.0
7801,21600000.0,12500.0,12500.0
7802,21600000.0,12500.0,12500.0
7803,21600000.0,12500.0,12500.0
7804,421767.93567894626,150.78310414020814,317.2971020846836
7805,21600000.0,12500.0,12500.0
7806,879198.7291605673,268.42360362319306,625.301067809157
7807,21600000.0,12500.0,12500.0
7808,1301087.3321434804,331.2800524338293,908.9251877601113
7809,21600000.0,12500.0,12500.0
7810,21600000.0,12500.0,12500.0
7811,1343840.2617545272,357.8279396715651,948.6347897318706
7812,206406.2730945514,67.35767245399268,180.349202923513
7813,21600000.0,12500.0,12500.0
7814,1759268.233803554,508.115074782283,1241.4508382477557
7815,1114817.931269654,299.05765605599595,772.4123579938494
7816,2471092.012905983,664.84523475424,1772.502887901458
7817,21600000.0,12500.0,12500.0
7818,1359668.7381875394,413.4851875467666,982.9620495500684
7819,601010.5305681422,215.72688557709222,472.37433718664244
7820,21600000.0,12500.0,12500.0
7821,1486609.272815263,437.38000019755793,1032.9793216244568
7822,2337321.2692620484,614.648839193536,1664.0288630420962
7823,1664500.9551475307,517.8359679025475,1194.2364305624803
7824,850565.8596289267,341.6722036917409,623.8900787425478
7825,1049970.25589415,324.34007721258985,773.4298850361204
7826,768269.7051052155,252.44138780357207,592.1328706199815
7827,21600000.0,12500.0,12500.0
7828,928132.9471723279,247.9695305497475,673.3413213602367
7829,1817163.408411301,441.82625704478545,1274.739051325109
7830,589979.3224693852,182.82599587426554,441.1837907143784
7831,1762416.5334072905,493.9796931404749,1274.3450903313023
7832,2064118.0680917825,551.5796366425501,1476.199063420993
7833,735506.6592827039,229.17642848650235,547.6539288820812
7834,1722544.5650155891,519.6374268062783,1210.5061861681863
7835,2184302.4930280247,666.1429778089126,1580.9705503298528
7836,754278.1724058811,236.2581555610816,553.66297999215
7837,1251395.876626478,382.0690751994052,889.1161307596171
7838,1435214.4964700479,473.397919518571,1020.5881684529402
7839,1307744.2698039103,461.4109313926338,927.3132670324056
7840,21600000.0,12500.0,12500.0
7841,2306510.9418000686,604.1329170249303,1671.9248461337077
7842,21600000.0,12500.0,12500.0
7843,1511636.9341437372,377.63536633216205,1070.3477117048767
7844,21600000.0,12500.0,12500.0
7845,21600000.0,12500.0,12500.0
7846,171229.42921301757,69.5707647423712,148.7227157469664
7847,21600000.0,12500.0,12500.0
7848,1682236.0855154365,457.0909665765954,1207.2728919378808
7849,2270386.170276442,716.2352875775232,1637.4832055415923
7850,669814.0885782706,280.7466342397632,488.96211656533706
7851,295135.4751202749,124.64121001177597,247.7665719376342
7852,1837043.9390534763,544.1009193381847,1285.614612978989
7853,2337916.774116293,658.3211576579095,1681.8081842301126
7854,1586253.3543056685,484.4553619800128,1134.7365369942922
7855,21600000.0,12500.0,12500.0
7856,721937.701305715,218.5513351647942,516.4899127512388
7857,2207635.4712479343,627.1769048647617,1577.2658396358217
7858,1738570.1067673925,537.4263563304224,1219.6133544868733
7859,1182277.4454876625,433.1872124363871,847.3322389734235
7860,21600000.0,12500.0,12500.0
7861,21600000.0,12500.0,12500.0
7862,21600000.0,12500.0,12500.0
7863,1508550.1841113698,409.35092557730405,1057.3664872516044
7864,1286181.6399139916,454.6122664032399,937.6397954768296
7865,1637213.854236876,485.5022123215996,1131.5299344744137
7866,2780646.992005733,795.6795654844886,2036.3288211899364
7867,1561432.808521767,513.6209161362341,1158.1462996393122
7868,2800297.238743913,724.8957529493185,2042.9453834817205
7869,1893149.6860361393,599.0398161127777,1379.9866184861976
7870,2248450.247927222,616.5552344789664,1625.8213422265126
7871,1812913.0246492398,427.91044095197543,1293.4548913063109
7872,230862.58190766315,78.00280263420753,201.27704855810518
7873,2722154.07258163,815.1366213537746,1983.9278005148649
7874,21600000.0,12500.0,12500.0
7875,1636636.767792056,466.25552609860387,1176.1145136235016
7876,21600000.0,12500.0,12500.0
7877,21600000.0,12500.0,12500.0
7878,2938906.777901334,811.6066547106283,2173.8700680234665
7879,1230967.7908321656,364.6862196111291,875.8220551756938
7880,2589410.9273021705,736.9679323899904,1890.5908326820004
7881,2746618.1641801414,749.8459332105725,2021.6669906378063
7882,3330617.778764808,849.8842942952039,2485.721156017615
7883,2270815.426348317,615.6418267046163,1602.2116802127125
7884,1548612.963353644,486.2134561600831,1095.7335095372516
7885,851883.9930253482,259.17687797629753,631.6974516786412
7886,1045826.4273481047,326.0838577393023,704.9265159591752
7887,21600000.0,12500.0,12500.0
7888,3009220.6859429106,821.5638747955841,2216.7190182175027
7889,1013432.6434893683,308.5901993494101,700.4452560225055
7890,434131.4018184526,158.79038290444055,332.72080974324393
7891,344551.560395008,131.18702782502683,295.3535049757948
7892,21600000.0,12500.0,12500.0
7893,411986.71935333597,129.6914131172906,330.91634119016135
7894,2182511.93009917,750.2884357754818,1555.673977178729
7895,21600000.0,12500.0,12500.0
7896,1769546.442517562,407.5095552088744,1243.5731587073694
7897,1914388.2098474961,516.0240403940023,1352.2045937693017
7898,3099717.473282911,846.2674107243723,2295.6019928131486
7899,2107985.1926659658,635.5889326488357,1483.1326574093416
7900,3187107.803580782,826.6577241649801,2371.2615646536033
7901,338973.46594790654,137.58804153391162,272.76615475932914
7902,21600000.0,12500.0,12500.0
7903,651287.607310119,267.69933557847173,512.9305211976937
7904,2277238.6838865033,595.4310059941739,1632.652814451958
7905,901327.661818774,307.3689743944974,613.5910617762038
7906,21600000.0,12500.0,12500.0
7907,2587452.5119641353,635.0340148618161,1869.5842549936858
7908,969977.725245243,264.68346047232956,708.6147325206417
7909,180103.47404491165,66.12970369936868,157.9758131686947
7910,1421000.4559405234,454.80399348351204,1036.377952880231
7911,3544494.341374884,1021.2796707394322,2668.9472306003327
7912,21600000.0,12500.0,12500.0
7913,141650.47191311998,44.04615910079999,125.76419828567995
7914,1450690.8198372964,491.0102437386925,1021.4446136354976
7915,2412737.3231534916,650.3509712805986,1746.0693010951875
7916,1312425.3302411092,380.4383721724476,906.6704752109441
7917,799567.112963043,287.5660775450812,580.0971912414817
7918,421977.07385076594,126.09976315686664,343.76680603541877
7919,1282739.7770383412,385.468905628952,913.538558245829
7920,1533025.2769271866,502.9716010429289,1070.3082466591895
7921,21600000.0,12500.0,12500.0
7922,1746114.728371752,480.9395185167984,1231.220811732979
7923,851379.4912992106,224.72622569989664,622.1209231479241
7924,2890694.671819578,825.644129740544,2120.360774739821
7925,1931260.7107580584,531.0599514456429,1371.734507304998
7926,921428.1398395913,348.8528704661921,676.3311732934146
7927,971867.8215540509,303.2412899123396,700.7658242873965
7928,887838.635670716,276.0250896317024,678.3473960646899
7929,732535.8674224741,214.35005650575678,522.7803273724394
7930,1988296.8693772727,508.35337474526716,1386.8233188803629
7931,1867267.2619972995,528.145575947362,1355.0761553612524
7932,2050952.4237023874,537.0992160399231,1441.818458406279
7933,21600000.0,12500.0,12500.0
7934,2025474.1328420823,537.3398005132841,1466.5162201735477
7935,290280.0959859032,120.64755443528729,252.7225052248251
7936,862650.898425783,314.3827403326593,627.0983488598574
7937,833856.9680339451,250.39577270913205,595.1278119083915
7938,2337524.1858328073,678.3270958676031,1687.2300169606322
7939,2304649.60451565,625.0080383808383,1659.65374736601
7940,1414584.3393238937,542.7639528052604,985.4825935471991
7941,1208719.6117936864,320.719566130056,874.0185263000283
7942,1883838.5042363429,487.8220145262976,1331.8207772109097
7943,2527234.362247958,686.3916880234805,1822.1160465863945
7944,397772.6193520525,121.05620734855125,298.1099666097282
7945,21600000.0,12500.0,12500.0
7946,1549356.7464052225,462.2274429430559,1104.7925366868258
7947,745892.3512181509,228.13702159022714,541.2004683342659
7948,2043821.4468079344,525.6064236382753,1442.1092495048786
7949,2211927.80085327,601.4669746791716,1586.6943695993916
7950,945194.7218991299,344.56826414030553,692.2490870066443
7951,3136212.1305863825,795.1237180433857,2328.535213451136
7952,1708843.8952529624,443.09882548428675,1188.0745028572999
7953,2943824.2363940366,762.7515961586653,2169.3032636617822
7954,1278560.5881240477,368.61928111721227,885.871060239526
7955,2347662.2271949467,694.8363967353474,1721.3258947493932
7956,21600000.0,12500.0,12500.0
7957,554548.6670443391,199.9317780485017,434.8918738728015
7958,1907054.5907230622,529.3151189348143,1374.7409066884961
7959,21600000.0,12500.0,12500.0
7960,21600000.0,12500.0,12500.0
7961,2390062.2494944413,652.5456238037742,1734.345575209805
7962,950070.7492034354,332.56291507559973,711.3743030321322
7963,531978.5510635164,162.80318739652822,407.36860682101786
7964,21600000.0,12500.0,12500.0
7965,21600000.0,12500.0,12500.0
7966,1611680.6201303687,412.4218069978158,1128.162249907479
7967,2392976.95524156,663.5502054245377,1714.4616392533808
7968,2802506.4139779857,823.2364712100333,2040.1275727703262
7969,21600000.0,12500.0,12500.0
7970,455900.3850140367,145.4715521518475,349.33714007309885
7971,2379885.5118652782,649.6239238877915,1724.9253474726222
7972,707052.5865637042,255.89920066374717,526.1684903290391
7973,1542885.3402559943,479.372891650608,1085.1246882270761
7974,2070973.4005644924,637.1033016681794,1475.0660562822975
7975,3459174.8281662674,879.2062541534098,2588.744603598195
7976,1197778.4210619035,381.9914724166554,855.1414099262648
7977,970684.1237954318,378.40947223934677,679.8866560391741
7978,899787.6516799686,280.5218831488793,627.8227809623031
7979,1290525.6233322925,412.695869408929,911.1752816739228
7980,875369.6611517612,242.56561133170229,641.519260497654
7981,21600000.0,12500.0,12500.0
7982,2295018.6898554475,567.2296259064411,1650.879112859563
7983,168228.73351310357,49.59957503483999,150.04515850881427
7984,2100399.315617232,558.5865331044563,1503.982512194191
7985,454202.30866599304,160.71528155054298,353.03068459414584
7986,1929106.006050029,458.27321539056726,1357.4909859987013
7987,581249.7464637735,181.31591252252426,450.4795844737284
7988,959577.3571324999,337.5421487235676,676.9123038372417
7989,2029001.1830924556,529.2807017822911,1444.7787969051922
7990,2968372.8952814178,769.7323841493192,2188.176980828564
7991,469823.8621118737,168.5766251160454,358.47709593474565
7992,2270396.0642413115,625.4079543695724,1635.0371328938722
7993,1461574.4266802494,508.7578503145287,1020.5853582364031
7994,1025301.2817316367,305.39139771291644,723.5915533037222
7995,1866793.0762769252,516.9336696278191,1325.4404735696232
7996,2342143.213821092,619.7161801697664,1700.8921427456028
7997,725297.5432416116,226.21238099349117,552.1241389991483
7998,608790.4438946102,185.45174410237254,468.1094415126981
7999,21600000.0,12500.0,12500.0
8000,21600000.0,12500.0,12500.0
8001,1021120.7956450213,324.58828481723424,685.115299932549
8002,1755977.4376598054,488.17868972533495,1215.2874398309912
8003,21600000.0,12500.0,12500.0
8004,21600000.0,12500.0,12500.0
8005,226938.65173778404,78.1955253737513,195.47759820114223
8006,1791810.0569252581,506.60774503550994,1299.9547546022163
8007,2129479.1169977356,578.9618613305746,1524.8631130817407
8008,1983809.2162696198,517.198057170147,1437.599834023491
8009,2804999.102630086,833.5762066737534,2064.27304690272
8010,2575770.9205901516,709.7715615869797,1886.7297541052726
8011,21600000.0,12500.0,12500.0
8012,2005539.7412384043,615.7582151337508,1427.494406384603
8013,711098.6233430688,276.7834675643822,543.2700558699661
8014,498074.3597748402,163.6568136912817,397.7545858616785
8015,689777.5626016881,207.0505444296219,511.9875465315771
8016,2556581.9541814597,678.8484494320672,1841.6575465134395
8017,3157021.1954319286,779.6055427922983,2345.5570183672
8018,1686146.7057975933,444.1475567449985,1174.9774130831433
8019,1691216.1001585426,463.21924719148797,1205.101493810386
8020,3020187.988764903,779.8405063509823,2217.369143237387
8021,356400.19578797976,115.23949964019593,273.63060293768
8022,1183230.9910351187,382.86581048893845,860.3619747003413
8023,3004723.7626613593,816.5183063335039,2219.6525021086577
8024,2739847.5884740814,750.3516454640385,2004.471835973914
8025,1322870.115576902,358.3133177791435,925.3389840459052
8026,21600000.0,12500.0,12500.0
8027,2206875.9237459246,594.6953499608493,1575.8444904447776
8028,1223412.8511161879,395.70922943421203,876.328704166947
8029,21600000.0,12500.0,12500.0
8030,2585267.8266239637,738.0558525127049,1882.0891102821404
8031,1560209.699796357,423.05897311029116,1109.8658733794964
8032,21600000.0,12500.0,12500.0
8033,775919.7459045792,234.38726465114877,591.575761247456
8034,1435710.1877518843,446.34402173728654,1014.306112102997
8035,21600000.0,12500.0,12500.0
8036,1097378.488632025,341.86552655176894,834.9851128073047
8037,2462777.710617628,736.314208276352,1781.4558039302824
8038,3094762.554830808,845.6896519048066,2304.5167175887877
8039,1963873.6776550936,580.89172522656,1381.6858952820537
8040,21600000.0,12500.0,12500.0
8041,2465136.06155032,636.1853900890579,1778.7187745922943
8042,1614336.2053124695,490.06988345363334,1136.2409674973003
8043,1135736.5013618332,393.0071310369878,842.5911202393244
8044,1552113.790037022,529.6376463942719,1101.7921869619588
8045,21600000.0,12500.0,12500.0
8046,2943377.6864713,819.5869776159487,2167.430427268555
8047,826155.3559764029,261.78815849949956,596.4691448830142
8048,668422.8579795931,213.2099015080036,515.9718665168796
8049,2161864.231630708,566.6558961990107,1561.1171284558523
8050,21600000.0,12500.0,12500.0
8051,2396254.6998812105,659.3416914343245,1733.9337492676639
8052,734841.9442847228,260.4091509399232,555.1134431559652
8053,3014142.7951989565,752.0323508182546,2226.8544581630726
8054,2473578.057761504,642.8281120317888,1772.4063280389869
8055,2844233.112210286,743.6518939247552,2081.153943260396
8056,21600000.0,12500.0,12500.0
8057,3507874.9971199255,859.048494083577,2633.4837433864677
8058,2900538.2086007064,753.4213431482852,2126.365560556313
8059,21600000.0,12500.0,12500.0
8060,2078215.5887141414,557.1070025324489,1483.9943223231694
8061,411275.1248107846,112.22325747344838,320.0449791054608
8062,1385915.9165171247,419.07284562685834,985.8931019682288
8063,1216537.074691514,363.070697145733,892.2059549002859
8064,332627.8424337269,101.0104546375904,257.5039616538561
8065,2074340.0866294536,622.8891532054945,1490.0091805739407
8066,1236430.757546276,351.196962239484,870.8185564988872
8067,21600000.0,12500.0,12500.0
8068,606320.8099460251,238.87533498693114,451.87608947789715
8069,2834678.657205393,732.7870126444902,2093.115831776711
8070,1173751.3118084406,366.24324149542343,831.045936990748
8071,711217.3948851242,216.0580992228123,566.9135091607546
8072,21600000.0,12500.0,12500.0
8073,710484.7693617187,236.26812486394874,530.2696094449673
8074,2594469.1829279107,675.3056467860134,1878.8489191983972
8075,1595102.6664094746,446.79500549391264,1138.3927348126156
8076,2098686.089229525,606.7507304975,1509.455964204863
8077,1895645.333133487,522.6388814316224,1347.139675128463
8078,470749.70475245704,189.3540760396269,352.79250080322714
8079,2782868.876961372,787.174947096395,2045.4817821241068
8080,1319886.3596949088,382.8956129696308,949.6875229017658
8081,498120.457825115,211.3974732525187,395.56664241003836
8082,21600000.0,12500.0,12500.0
8083,2199346.040175802,717.8279736802612,1551.3566045845625
8084,2718627.6928019207,776.4361623506607,1987.3135566794404
8085,1266287.7924242015,412.8954254414979,884.6759899503348
8086,21600000.0,12500.0,12500.0
8087,21600000.0,12500.0,12500.0
8088,657884.3358982186,244.43286480408315,491.53415115118986
8089,772944.8570049107,244.48682401332476,573.4450858253673
8090,21600000.0,12500.0,12500.0
8091,1222998.169400363,457.3625193007171,858.8408898498409
8092,587490.7206281837,240.63271700200636,442.9005263064727
8093,467829.7468698552,168.43429345650526,387.0743270196543
8094,1605643.6317767976,421.36172967678675,1131.0632392302646
8095,912630.0635484671,276.8263909484773,637.6362591492156
8096,3066802.2194324336,794.7562185911759,2265.447002016001
8097,1219737.6233106998,309.4127182025514,856.4652692950336
8098,562358.4887292299,198.29276856162022,435.7858454169216
8099,21600000.0,12500.0,12500.0
8100,3034471.198196927,803.7458993487162,2255.1441405328055
8101,2256562.809611928,639.3472751660909,1626.2554474564668
8102,2108861.4653982758,565.2833185610505,1534.3623560017013
8103,776114.173295624,283.8552684292961,569.1306626398382
8104,21600000.0,12500.0,12500.0
8105,1303018.3400582047,370.44861863576745,920.7464240247867
8106,21600000.0,12500.0,12500.0
8107,2750462.2015133137,804.8725653388198,2042.2531239202224
8108,384178.16412177373,117.6092300768425,298.4338727354242
8109,1395415.5936738756,464.5640138094331,998.8341545418803
8110,1463111.9373782165,417.3365208722975,1020.9739486172614
8111,2344021.901416061,597.7821932689919,1688.3282195962495
8112,1863257.092691801,491.88417060463365,1297.890188375519
8113,2455163.081886723,653.2716678489152,1765.1973790088562
8114,228361.66384415232,77.36347141912455,197.19530969753345
8115,21600000.0,12500.0,12500.0
8116,1794109.7811554708,614.1002912221165,1264.4535393943204
8117,566174.7953275898,161.31948858921342,452.98907070116996
8118,1122147.920088224,314.41771167529976,801.9978510142458
8119,1359571.1379771242,417.0939561156144,976.4059943379505
8120,692479.2540998426,276.9013571609614,554.1995104818943
8121,21600000.0,12500.0,12500.0
8122,2927688.1932616006,765.5290990728203,2152.1629872441204
8123,21600000.0,12500.0,12500.0
8124,614490.2534108284,281.8957321464225,488.85766901497476
8125,3091563.6770407297,874.5280324363362,2288.8033014649473
8126,21600000.0,12500.0,12500.0
8127,1931230.323093043,528.9505652655662,1363.2465713200118
8128,248983.74914096182,94.83187908831357,209.66648412926497
8129,21600000.0,12500.0,12500.0
8130,21600000.0,12500.0,12500.0
8131,177636.35346521233,63.79098820430639,155.17542633858065
8132,21600000.0,12500.0,12500.0
8133,345252.8913706643,129.79060748085809,275.75120831538914
8134,1202078.7358623347,434.68424103206587,869.2958729618834
8135,669773.055373872,240.02763261888313,505.63052544161405
8136,1029811.5934112332,294.2133677429915,763.799869104367
8137,1411400.8551216081,390.99099523920825,987.8312615362399
8138,1172006.3938672906,365.17284730001074,862.5816231369494
8139,21600000.0,12500.0,12500.0
8140,21600000.0,12500.0,12500.0
8141,792147.2775192498,263.78576741277436,605.14677495258
8142,1128696.8727893773,358.4594248305241,824.385671491803
8143,1225154.9233684603,392.0463530439197,859.3339743332646
8144,514869.7183549518,146.70962680822075,394.2163465049233
8145,3496033.9840065725,860.47158705458,2623.742400855289
8146,3232783.2292319387,871.0622345843457,2409.3654309408166
8147,1198072.988998768,378.2566406806708,882.4793852749655
8148,1590147.4547899936,449.68749132210314,1083.4683740629062
8149,3080736.485841462,826.5287157180134,2285.5933732806034
8150,2206570.7517332444,555.0980191001337,1584.724048259731
8151,21600000.0,12500.0,12500.0
8152,2445152.086730474,682.856289679858,1759.544797715896
8153,21600000.0,12500.0,12500.0
8154,1053418.3576219091,366.2900301942875,750.2217380334782
8155,813944.3686249276,220.93167183079035,607.8774193285336
8156,376424.81941353204,105.3067839545527,290.498235633093
8157,21600000.0,12500.0,12500.0
8158,2984804.0331180966,789.0635012204879,2201.610591958395
8159,21600000.0,12500.0,12500.0
8160,3250265.6010554917,790.8559744240931,2420.256178251373
8161,3339199.7019509817,917.4720345771007,2498.5356544146503
8162,533909.3232192838,208.41494324364072,406.33231368089395
8163,1529391.0543621203,448.0113544810396,1062.7524292590995
8164,2297605.6292786663,613.0218368206255,1647.8686717478718
8165,2626402.318858466,679.3204924054216,1923.4735366943592
8166,21600000.0,12500.0,12500.0
8167,1856245.874009471,536.0886303099109,1327.1975301371306
8168,1025131.5802545104,277.34630130421033,746.2601370371901
8169,613156.8796330051,176.88035113570106,489.91640967202784
8170,2636806.47658576,754.2771220576522,1921.6951255737645
8171,752719.3372061003,244.22090952033403,542.6761673783101
8172,1369057.89409066,543.6858702040558,982.3966357275152
8173,21600000.0,12500.0,12500.0
8174,3461019.389810495,942.6587845515027,2576.103306231268
8175,2360978.039572041,564.0787620730752,1691.7529970520143
8176,933676.0106103248,262.08765444636157,691.6109479109425
8177,21600000.0,12500.0,12500.0
8178,1878162.7383257882,567.2266871702253,1316.4616195263784
8179,1827711.8852378156,515.5349900197194,1304.9129467162088
8180,895221.3239654318,296.457595807164,622.3616960075465
8181,21600000.0,12500.0,12500.0
8182,2348878.004997259,714.2246318086336,1686.0695699495095
8183,2047504.2274223568,560.8635241343698,1477.5986194349439
8184,2484138.1391250044,692.7657897684289,1794.9040305455376
8185,1806126.6929267845,517.5160559443304,1252.4746678874674
8186,1909619.965804581,583.9789296797856,1370.2086179556125
8187,21600000.0,12500.0,12500.0
8188,439734.34774129046,190.79720161848618,337.2280792778411
8189,753174.8882704326,346.28856766520323,578.8279059595569
8190,21600000.0,12500.0,12500.0
8191,2706529.26435675,712.6921583219345,1965.170467136368
8192,852636.6310997428,295.19663585847536,608.7692176817119
8193,587705.317029419,175.4232735643509,468.1560839842421
8194,21600000.0,12500.0,12500.0
8195,3313238.1186720356,850.1092338721994,2470.312471695066
8196,2416666.4805095172,661.7714988560065,1738.0072510362386
8197,581876.0837641364,227.21237653903435,444.2255838099888
8198,21600000.0,12500.0,12500.0
8199,1027576.2059018739,296.70177142488376,785.1893739653638
8200,1146932.4615564272,376.22638211289654,854.0493846903672
8201,21600000.0,12500.0,12500.0
8202,21600000.0,12500.0,12500.0
8203,730866.5581112801,192.10426707252475,546.0247543721714
8204,1151332.6536841327,366.53326127134744,857.8234771611268
8205,693408.3312280416,187.03596573618557,538.2589107444575
8206,819603.3258485087,226.86700586068582,600.9397118811256
8207,245828.58922314784,110.47510432931199,214.58476719192913
8208,864571.4667359416,274.3918040182445,655.7437137785444
8209,277279.773696421,100.14121882003197,223.6583912851748
8210,736154.8253975512,246.5716369731953,526.1544111837339
8211,1750354.4088232783,486.10722260424006,1240.9816041599447
8212,1152457.8054634251,335.3189893049721,812.8606173200893
8213,930826.5954682576,303.2576311423968,682.9166388748215
8214,2375528.3719054163,674.1873746543982,1733.6808467851286
8215,2450979.9193735877,695.6789613143488,1766.7810948272936
8216,2035377.0882559828,577.0317596793977,1453.373471682935
8217,3058434.67568279,863.5839813743274,2278.085032508028
8218,1701864.365682296,517.3078856645385,1198.1543810982498
8219,563488.8127280938,207.87397762319574,434.53553576577735
8220,863006.417783352,280.4305286904791,602.6778090780763
8221,2095423.5871874844,497.8148036427023,1499.3377686928557
8222,1837537.103482251,512.7746231464806,1283.1925408275492
8223,1297055.9703048125,376.06066690444925,929.7115396466331
8224,2666184.4382158415,753.6943832991433,1932.8126254373803
8225,1559016.8430528713,437.48843126964937,1077.6056221080958
8226,1328971.5735400016,411.38413444207555,943.0870582278301
8227,3116613.6537975688,786.5518307097066,2307.951772310118
8228,1409016.6071902036,403.7028275189418,987.5838843273128
8229,947695.8997594613,283.5025121723075,699.0814667243886
8230,1470363.1347427706,463.3289158817564,1043.2242230971888
8231,2458061.9343714383,640.6825491795474,1783.849021625836
8232,1857366.3859770133,509.4561223170286,1299.0740784551033
8233,1701630.0672126985,439.82958635756194,1221.55437139092
8234,21600000.0,12500.0,12500.0
8235,21600000.0,12500.0,12500.0
8236,2313688.5608769874,602.926201205813,1673.151588384974
8237,1838011.431915678,530.6694480948353,1289.0966227030005
8238,21600000.0,12500.0,12500.0
8239,2246950.8434227677,681.8489950179967,1615.5322767633645
8240,1280568.3021768406,326.6231650310988,870.3230180947036
8241,1043082.280344117,326.468044636246,784.8619356429509
8242,2081811.6501758453,609.1135849350816,1481.682053911954
8243,2499139.4494442847,682.7152255563794,1808.2742051410446
8244,1498052.2524448906,462.33528780886604,1039.5327670898512
8245,21600000.0,12500.0,12500.0
8246,1322367.0857156226,481.3210760303856,915.0311067743164
8247,521428.90070502646,181.29862637160224,400.191583427257
8248,1900698.3054048244,491.9226500791574,1344.9958919415246
8249,650170.0065439771,224.48595844764796,491.04099721055
8250,247824.27650860776,88.34051644309575,207.10115013380243
8251,376534.9510586401,143.87476781239707,302.07483591034526
8252,2758838.7026085826,722.3119923932453,2021.9902456720247
8253,2953328.0942364046,812.4865606432146,2180.3658995746273
8254,861122.0373065952,283.9112727156021,620.3866298256906
8255,2237409.975788557,630.1563620713214,1590.8176558270616
8256,21600000.0,12500.0,12500.0
8257,2131623.261314626,528.9384503314598,1500.2533575906273
8258,1656128.439158973,450.7198479274862,1163.0042991968771
8259,2263657.4738691365,593.31769670011,1638.2413187888396
8260,3118702.921229589,833.9424297405441,2333.9968297565474
8261,21600000.0,12500.0,12500.0
8262,2604988.523971474,736.5263973053152,1895.5368782272276
8263,1542097.3221292305,429.5733282497216,1082.2926726645283
8264,1410300.4600049416,414.18755733044463,1018.871268896507
8265,1409800.5143757665,421.2196115541637,1016.9473724344452
8266,21600000.0,12500.0,12500.0
8267,1873600.2572327948,562.0597036896052,1348.7874019734875
8268,21600000.0,12500.0,12500.0
8269,727025.31010531,255.03216417975676,558.568870502154
8270,21600000.0,12500.0,12500.0
8271,21600000.0,12500.0,12500.0
8272,1745018.9724381827,522.7390505236227,1245.6376456843295
8273,2208699.137523462,642.6176545693951,1572.958724677366
8274,2565173.3551806225,738.9424843970959,1867.9832164765726
8275,1548457.6929520904,451.62639458391186,1077.9118742598778
8276,2606373.0146768494,668.538119805506,1892.4419087243732
8277,256878.06972443612,80.46828946492798,220.66643974864277
8278,21600000.0,12500.0,12500.0
8279,21600000.0,12500.0,12500.0
8280,329774.1586210954,102.4991100841395,267.67055238160236
8281,1333907.2686531858,477.64761019590685,964.406807466333
8282,2083093.8991173021,567.4394666043878,1485.3200575052279
8283,21600000.0,12500.0,12500.0
8284,1431778.3065649844,465.7464853494002,998.0790074653979
8285,1312531.1258046245,320.7966831464193,908.2342488563111
8286,1581743.002555426,438.4157946895553,1136.8950425999114
8287,1952384.4388079904,462.4037025858542,1413.3913260177628
